ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Recency_scaled,Income_scaled,Total_Spending,Total_Spending_scaled,Total_Purchases,Total_Purchases_scaled,Total_Campaign_Response,Cluster
10490,1969,4,0.38571428571428573,51039.0,1,1,10-12-2012,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,-1.3161138201364808,-0.0436251408540153,417,-0.3139489528160145,12,-0.07488442644289399,0,0
4094,1961,2,0.38571428571428573,60544.0,1,1,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,1.4812351112237145,0.40041290204107105,289,-0.5265242506460805,11,-0.21368097512305942,0,0
9958,1972,2,0.38571428571428573,65685.0,0,1,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,0.16889857552386983,0.6405811901550783,769,0.2706331162166671,20,1.0354879629984295,0,1
2534,1953,2,0.38571428571428573,37716.0,0,1,21-04-2014,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,-1.557860024081189,-0.666025861052988,188,-0.694259446590117,8,-0.6300706211635557,0,0
4188,1957,2,0.21428571428571427,36864.0,0,1,13-08-2012,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,0.13436340353176865,-0.7058281138195965,354,-0.4185758572167501,11,-0.21368097512305942,1,0
6613,1970,3,0.38571428571428573,44511.0,1,0,12-10-2012,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,-0.3491290043576479,-0.34858888036155067,727,0.20088184661617667,20,1.0354879629984295,0,1
10827,1967,4,0.38571428571428573,36947.0,1,1,07-08-2012,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,-0.0037772844366360664,-0.7019506643129902,146,-0.7640107161906075,7,-0.7688671698437212,0,0
5491,1951,3,0.25892857142857145,47352.0,0,1,11-04-2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,0.7214613273974887,-0.21586798821374,319,-0.47670191521715877,12,-0.07488442644289399,0,0
8402,1953,3,0.38571428571428573,67087.0,0,1,17-12-2013,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,-0.31459383236554667,0.7060773854353425,794,0.3121517290741018,20,1.0354879629984295,0,1
8783,1950,2,0.38571428571428573,57045.0,0,1,08-09-2012,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,-0.31459383236554667,0.23695271139510504,454,-0.252501405787011,15,0.3415052195976023,0,0
10010,1953,4,0.10357142857142858,36957.0,1,1,06-09-2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,-0.21098831638924315,-0.7014835017218329,152,-0.7540462491048231,7,-0.7688671698437212,1,0
618,1977,4,0.38571428571428573,69389.0,0,1,28-09-2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,-1.1089027881838738,0.8136182139197706,797,0.317133962616994,21,1.174284511678595,0,1
9121,1972,2,0.38571428571428573,80134.0,1,0,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,-0.31459383236554667,1.3155844181183716,1690,1.800178813884564,14,0.20270867091743688,4,1
361,1969,3,0.38571428571428573,43142.0,1,1,18-02-2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1.204953735286905,-0.41254343909099556,20,-0.9732645249920786,3,-1.324053364564383,0,0
4310,1944,2,0.38571428571428573,80589.0,0,0,22-01-2014,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,-0.8326214122470643,1.3368403160160323,1428,1.3650637511386476,20,1.0354879629984295,2,1
2678,1990,2,0.21428571428571427,34412.0,1,0,13-02-2013,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,0.44517995146067924,-0.8203763811713852,209,-0.6593838117898718,8,-0.6300706211635557,0,0
6376,1979,2,0.21428571428571427,57537.0,1,0,10-06-2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,1.170418563294804,0.25993711088004795,545,-0.10137365498594847,15,0.3415052195976023,0,1
524,1966,1,0.25892857142857145,22634.0,0,0,16-01-2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,-0.07284762842083842,-1.3706004810365433,96,-0.8470479419054769,5,-1.0464602672040522,0,0
10341,1948,2,0.25892857142857145,51315.0,0,0,23-02-2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,-0.14191797240504078,-0.03073145333807171,222,-0.6377941331040057,9,-0.4912740724833903,0,0
5654,1972,2,0.38571428571428573,36026.0,2,1,16-03-2014,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,-0.5218048643181538,-0.7449763389585846,61,-0.9051739999058857,5,-1.0464602672040522,0,0
4098,1973,2,0.38571428571428573,24639.0,1,1,28-01-2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,-1.5923951960732903,-1.2769343815094893,44,-0.9334066566489413,6,-0.9076637185238866,0,0
5824,1972,4,0.25892857142857145,34578.0,2,1,11-04-2014,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,-1.6614655400574927,-0.8126214821581728,8,-0.9931934591636473,3,-1.324053364564383,0,0
7000,1972,5,0.21428571428571427,65704.0,0,0,13-10-2013,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,-1.0743676161917726,0.6414687990782774,817,0.3503488529029418,22,1.3130810603587604,0,1
2561,1966,2,0.21428571428571427,63810.0,0,1,11-11-2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,-0.14191797240504078,0.5529882043130703,1371,1.2704013138236963,19,0.896691414318264,1,1
5229,1969,4,0.25892857142857145,54132.0,0,1,16-02-2014,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1.1013482193106017,0.10086824859096126,42,-0.936728145677536,4,-1.1852568158842176,0,0
4086,1959,2,0.38571428571428573,18690.0,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0.9632075313421969,-1.5548494069890126,60,-0.906834744420183,4,-1.1852568158842176,0,0
2428,1970,2,0.38571428571428573,28164.0,1,0,04-05-2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,-0.9016917562312667,-1.1122595681265142,78,-0.87694134316283,6,-0.9076637185238866,0,0
8254,1974,4,0.38571428571428573,34596.0,1,0,13-04-2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,-0.03831245642873724,-0.8117805894940895,23,-0.9682822914491864,3,-1.324053364564383,0,0
2836,1972,4,0.38571428571428573,43269.0,1,0,16-09-2013,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0.4106447794685781,-0.4066104741832969,19,-0.974925269506376,3,-1.324053364564383,0,0
8418,1958,5,0.21428571428571427,38741.0,1,1,30-03-2014,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0.37610960747647687,-0.6181416954593569,61,-0.9051739999058857,5,-1.0464602672040522,0,0
1362,1972,2,0.21428571428571427,31907.0,0,0,04-03-2013,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,0.8941371873579945,-0.937400610256308,449,-0.260805128358498,13,0.06391212223727145,0,0
7152,1983,3,0.38571428571428573,27100.0,1,0,05-04-2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0.5142502954448817,-1.161965667825659,37,-0.945031868249023,4,-1.1852568158842176,0,0
10033,1973,5,0.10357142857142858,31163.0,1,0,13-02-2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0.16889857552386983,-0.9721575070384169,38,-0.9433711237347256,4,-1.1852568158842176,0,0
9349,1985,2,0.38571428571428573,92533.0,0,0,19-12-2013,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,1.204953735286905,1.8948193148944028,1131,0.8718226303923226,22,1.3130810603587604,2,1
274,1973,2,0.21428571428571427,34853.0,1,1,23-12-2013,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0.8941371873579945,-0.7997745109013449,34,-0.9500141017919151,5,-1.0464602672040522,0,0
3388,1967,2,0.10357142857142858,70844.0,1,1,30-10-2013,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,-1.143437960175975,0.8815903709331688,294,-0.5182205280745935,12,-0.07488442644289399,0,0
922,1979,5,0.38571428571428573,31086.0,1,1,04-05-2013,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,1.0322778753263993,-0.9757546589903286,48,-0.9267636785917517,4,-1.1852568158842176,1,0
8588,1961,2,0.38571428571428573,60544.0,1,1,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,1.4812351112237145,0.40041290204107105,289,-0.5265242506460805,11,-0.21368097512305942,0,0
2518,1986,5,0.25892857142857145,20491.0,0,0,25-01-2013,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,-1.143437960175975,-1.4707134243215692,30,-0.9566570798491048,3,-1.324053364564383,0,0
574,1964,2,0.38571428571428573,42523.0,0,0,23-04-2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,1.6193757991921194,-0.44146080348363714,125,-0.7988863509908526,6,-0.9076637185238866,0,0
3220,1983,2,0.38571428571428573,39922.0,1,0,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,-0.6599455522865585,-0.5629697934436708,156,-0.7474032710476335,7,-0.7688671698437212,0,0
5967,1952,2,0.25892857142857145,33402.0,1,1,18-07-2013,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,0.37610960747647687,-0.8675598028782803,70,-0.8902272992772091,6,-0.9076637185238866,0,0
1183,1949,3,0.38571428571428573,36408.0,1,1,21-09-2013,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,-1.3161138201364808,-0.7271307279763729,22,-0.9699430359634839,3,-1.324053364564383,0,0
6856,1979,2,0.25892857142857145,21645.0,1,0,03-09-2012,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,0.8941371873579945,-1.4168028613020078,65,-0.898531021848696,6,-0.9076637185238866,1,0
4530,1948,3,0.034375,78427.0,0,0,24-10-2012,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,-0.4527345203339514,1.2358397638078076,1930,2.198757497315938,20,1.0354879629984295,2,1
1553,1946,2,0.25892857142857145,82657.0,0,0,27-09-2013,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,0.7559964993895899,1.4334495398673777,2283,2.785000310862917,22,1.3130810603587604,2,1
4682,1958,2,0.38571428571428573,51876.0,0,0,15-10-2013,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,1.34309442325531,-0.004523631974142886,310,-0.4916486158458353,12,-0.07488442644289399,0,0
8204,1971,5,0.38571428571428573,78041.0,0,0,16-12-2012,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,1.5157702832158158,1.2178072877891328,1319,1.184042599080232,17,0.6190983169579332,0,1
5221,1957,2,0.38571428571428573,52852.0,0,1,01-12-2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,1.5157702832158158,0.04107143692281706,879,0.4533150127893801,22,1.3130810603587604,1,1
1232,1982,4,0.25892857142857145,70038.0,0,0,25-10-2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,0.16889857552386983,0.8439370660858844,1244,1.0594867605079277,16,0.48030176827776777,0,1
1927,1973,5,0.25892857142857145,69401.0,0,1,23-03-2014,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,-0.2800586603734455,0.8141788090291594,690,0.1394342995871732,13,0.06391212223727145,0,1
5788,1972,2,0.25892857142857145,46053.0,1,0,17-02-2013,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,-0.1073828004129396,-0.27655240880508325,209,-0.6593838117898718,9,-0.4912740724833903,0,0
6652,1965,2,0.38571428571428573,77343.0,0,0,09-06-2014,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,-0.7290158962707608,1.185199338926348,1134,0.8768048639352147,16,0.48030176827776777,0,1
6246,1953,2,0.21428571428571427,73892.0,0,0,13-11-2013,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,-0.31459383236554667,1.0239815287179372,1507,1.4962625677681416,22,1.3130810603587604,1,1
5975,1967,4,0.21428571428571427,40304.0,1,0,30-09-2013,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1.1358833913027029,-0.545124182461459,57,-0.9118169779630751,5,-1.0464602672040522,0,0
6875,1965,4,0.25892857142857145,32727.0,0,0,28-08-2012,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,-0.38366417634974903,-0.8990932777814031,529,-0.12794556721470673,15,0.3415052195976023,0,0
4399,1969,2,0.25892857142857145,68695.0,0,0,25-06-2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,-1.5923951960732903,0.7811971300934487,1091,0.8053928498204269,15,0.3415052195976023,0,1
4042,1971,2,0.10357142857142858,43300.0,0,1,13-10-2012,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,1.3085592512632087,-0.405162270150709,180,-0.7075454027044961,8,-0.6300706211635557,1,0
2157,1972,2,0.25892857142857145,26290.0,1,1,12-01-2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,-0.0037772844366360664,-1.1998058377094065,77,-0.8786020876771273,6,-0.9076637185238866,0,0
10133,1970,2,0.21428571428571427,93790.0,0,0,12-02-2014,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,-1.143437960175975,1.953541652602885,2349,2.8946094488065444,25,1.7294707063992567,4,1
2525,1974,4,0.38571428571428573,38410.0,0,0,14-09-2012,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,0.5487854674369828,-0.6336047772266661,534,-0.11964184464321977,16,0.48030176827776777,1,0
8233,1950,3,0.034375,64866.0,0,1,26-01-2014,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,-1.3851841641206832,0.6023205739392892,556,-0.08310546532867717,17,0.6190983169579332,1,1
9483,1959,2,0.25892857142857145,57957.0,0,1,19-08-2013,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,-0.8671565842391655,0.2795579397086578,637,0.05141484032941149,18,0.7578948656380986,0,1
2945,1955,4,0.25892857142857145,46015.0,1,1,13-04-2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,-0.8326214122470643,-0.27832762665148125,46,-0.9300851676203464,4,-1.1852568158842176,2,0
10403,1978,2,0.25892857142857145,16531.0,1,0,18-06-2014,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,-0.21098831638924315,-1.6557098104198902,44,-0.9334066566489413,6,-0.9076637185238866,0,0
5074,1986,3,0.38571428571428573,28072.0,1,0,08-07-2013,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-1.350648992128582,-1.1165574639651619,47,-0.9284244231060491,4,-1.1852568158842176,0,0
10524,1963,3,0.10357142857142858,49476.0,0,1,20-06-2013,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,-0.6944807242786596,-0.11664265385191325,795,0.31381247358839925,18,0.7578948656380986,0,1
4690,1953,2,0.38571428571428573,50725.0,0,1,13-02-2013,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,-0.14191797240504078,-0.05829404621635692,586,-0.033283129899755445,17,0.6190983169579332,0,1
7521,1952,2,0.25892857142857145,83844.0,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,0.27250409150017335,1.4889017394377584,1574,1.6075324502260666,19,0.896691414318264,1,1
7196,1950,4,0.38571428571428573,41145.0,1,1,08-02-2014,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,-1.0052972722075701,-0.5058358085451237,13,-0.9848897365921604,3,-1.324053364564383,0,0
4406,1970,2,0.25892857142857145,67419.0,0,1,16-01-2013,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,-0.6944807242786596,0.7215871834617674,1471,1.4364757652534355,21,1.174284511678595,0,1
9672,1970,5,0.38571428571428573,23162.0,1,1,21-12-2013,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,1.1358833913027029,-1.3459342962234337,65,-0.898531021848696,5,-1.0464602672040522,0,0
4864,1977,2,0.38571428571428573,34380.0,1,0,02-05-2013,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,0.6523909834132863,-0.8218713014630888,175,-0.7158491252759831,8,-0.6300706211635557,0,0
4706,1966,2,0.21428571428571427,34704.0,0,1,27-04-2013,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0.5487854674369828,-0.8067352335095899,40,-0.9400496347061308,4,-1.1852568158842176,0,0
4070,1969,4,0.38571428571428573,94871.0,0,2,01-09-2012,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,1.7229813151684228,2.0040419287069975,1078,0.7838031711345609,17,0.6190983169579332,3,1
25,1958,2,0.38571428571428573,65148.0,0,1,16-11-2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,-1.3851841641206832,0.6154945590099272,1115,0.8452507181635643,19,0.896691414318264,0,1
3697,1954,2,0.25892857142857145,39898.0,0,1,12-02-2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,-1.0052972722075701,-0.5640909836624485,134,-0.783939650362176,7,-0.7688671698437212,0,0
217,1956,3,0.21428571428571427,64857.0,0,0,23-11-2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,0.9977427033342982,0.6019001276072475,1540,1.5510671367399553,22,1.3130810603587604,0,1
4220,1970,4,0.38571428571428573,59892.0,0,1,02-11-2013,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,-0.7980862402549632,0.3699539010976101,87,-0.8619946425341535,6,-0.9076637185238866,0,0
5286,1987,3,0.21428571428571427,41020.0,0,0,28-10-2013,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,0.6523909834132863,-0.5116753409345909,217,-0.6460978556754926,9,-0.4912740724833903,0,0
9559,1961,4,0.38571428571428573,57072.0,0,1,24-01-2014,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,1.0322778753263993,0.23821405039122995,1034,0.7107304125054756,25,1.7294707063992567,1,1
2849,1979,2,0.21428571428571427,60474.0,0,1,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,-0.8326214122470643,0.39714276390296943,1180,0.9531991115928947,24,1.5906741577190913,0,1
7787,1960,2,0.25892857142857145,62807.0,0,1,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,1.170418563294804,0.5061317964199854,819,0.3536703419315366,20,1.0354879629984295,0,1
3102,1981,5,0.25892857142857145,19414.0,1,0,16-10-2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,-0.5908752083023561,-1.5210268353892185,32,-0.95333559082051,4,-1.1852568158842176,0,0
5868,1980,2,0.38571428571428573,19107.0,1,0,22-08-2013,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,-0.0037772844366360664,-1.53536872693775,46,-0.9300851676203464,4,-1.1852568158842176,0,0
8370,1976,5,0.25892857142857145,75484.0,0,1,02-08-2012,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,0.030757887555465113,1.0983538132301915,1159,0.9183234767926495,16,0.48030176827776777,0,1
9988,1976,3,0.21428571428571427,70379.0,0,1,03-03-2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,1.204953735286905,0.8598673104443508,860,0.42176086701772963,22,1.3130810603587604,0,1
2939,1970,3,0.25892857142857145,79419.0,0,0,22-06-2014,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,1.6193757991921194,1.2821822928506192,1631,1.702194887541018,14,0.20270867091743688,0,1
5529,1946,4,0.25892857142857145,64014.0,2,1,10-06-2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,0.2379689195080722,0.5625183211726807,444,-0.26910885092998493,15,0.3415052195976023,1,1
9743,1955,2,0.38571428571428573,76998.0,0,1,11-01-2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,1.2394889072790063,1.1690822295314185,1910,2.16554260702999,27,2.007063803759588,1,1
5763,1972,3,0.25892857142857145,49854.0,1,0,10-11-2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,0.47971512345278045,-0.09898390790616442,380,-0.37539649984501794,13,0.06391212223727145,0,0
3478,1971,4,0.38571428571428573,60585.0,1,1,24-06-2013,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,-1.1089027881838738,0.4023282686648163,736,0.21582854724485317,20,1.0354879629984295,1,1
7494,1950,4,0.10357142857142858,42873.0,1,1,21-01-2013,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,-1.3161138201364808,-0.42511011279312894,269,-0.5597391409320284,11,-0.21368097512305942,0,0
1763,1988,2,0.25892857142857145,87679.0,0,0,27-07-2013,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,0.44517995146067924,1.6680585931466123,2524,3.185239738808588,28,2.1458603524397533,4,1
7250,1978,2,0.25892857142857145,57867.0,1,0,01-10-2013,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,-0.03831245642873724,0.27535347638824137,612,0.009896227471976715,18,0.7578948656380986,0,1
2005,1990,2,0.38571428571428573,35765.0,1,0,11-12-2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,1.2740240792711075,-0.7571692825877921,75,-0.8819235767057222,6,-0.9076637185238866,0,0
10770,1959,2,0.38571428571428573,65492.0,0,0,26-01-2014,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,0.8250668433737922,0.6315649521457409,1045,0.7289986021627469,24,1.5906741577190913,0,1
6885,1977,2,0.10357142857142858,32952.0,1,0,01-12-2013,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,-0.4527345203339514,-0.8885821194803623,55,-0.91513846699167,5,-1.0464602672040522,0,0
2072,1969,4,0.25892857142857145,53374.0,0,1,16-08-2012,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,-0.5218048643181538,0.06545732418123211,1064,0.7605527479343973,15,0.3415052195976023,2,1
9463,1959,2,0.25892857142857145,71706.0,0,1,13-11-2012,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,-1.143437960175975,0.9218597862909348,1443,1.3899749188531085,21,1.174284511678595,0,1
6318,1988,2,0.38571428571428573,68487.0,0,0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,-0.03831245642873724,0.7714801481973752,1366,1.2620975912522094,29,2.2846569011199183,0,1
4093,1975,3,0.25892857142857145,53253.0,1,1,11-02-2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,0.4106447794685781,0.05980465682822786,436,-0.2823948070443641,12,-0.07488442644289399,0,0
5751,1973,5,0.10357142857142858,31163.0,1,0,13-02-2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0.16889857552386983,-0.9721575070384169,38,-0.9433711237347256,4,-1.1852568158842176,0,0
3340,1977,2,0.38571428571428573,42014.0,1,0,17-08-2012,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,0.2379689195080722,-0.4652393793735476,436,-0.2823948070443641,14,0.20270867091743688,1,0
3594,1973,3,0.38571428571428573,54108.0,1,1,05-11-2012,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,0.8596020153658934,0.09974705837218355,747,0.23409673690212449,19,0.896691414318264,0,1
3584,1955,4,0.21428571428571427,49667.0,0,0,20-08-2012,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1,-0.48726969232605255,-0.10771984836080736,1396,1.311919926681131,20,1.0354879629984295,2,1
3643,1974,3,0.38571428571428573,63206.0,0,0,20-03-2014,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,0.5487854674369828,0.5247715838071647,928,0.5346914939899522,13,0.06391212223727145,1,1
851,1972,3,0.38571428571428573,57136.0,1,1,09-07-2013,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,-0.03831245642873724,0.24120389097463715,642,0.05971856290089844,17,0.6190983169579332,0,1
7706,1975,5,0.25892857142857145,46772.0,0,1,07-11-2012,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,1.34309442325531,-0.24296341850086786,1048,0.7339808357056391,24,1.5906741577190913,1,1
3967,1971,4,0.38571428571428573,78931.0,0,0,25-10-2013,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,-1.0398324441996714,1.2593847584021394,943,0.5596026617044131,23,1.4518776090389258,0,1
10128,1958,2,0.25892857142857145,53977.0,0,1,08-06-2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,-0.970762100215469,0.09362722842802192,907,0.499815859189707,22,1.3130810603587604,0,1
486,1988,2,0.38571428571428573,84219.0,0,0,02-02-2014,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,-0.763551068262862,1.50642033660616,1198,0.9830925128502477,17,0.6190983169579332,0,1
9,1975,3,0.21428571428571427,46098.0,1,1,18-08-2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,1.2740240792711075,-0.274450177144875,120,-0.8071900735623395,7,-0.7688671698437212,0,0
